#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX; COV; CORR
waiting_time_per_customer (lag=0);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;187.86225930555958;0.9999949789618501
waiting_time_per_customer (lag=1);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;-54.70520459222709;-0.29119701912202495
waiting_time_per_customer (lag=2);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;186.98008697947364;0.9952991560758377
waiting_time_per_customer (lag=3);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;-54.27154229197765;-0.2888886250655629
waiting_time_per_customer (lag=4);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;186.54715854938195;0.9929946684265257
waiting_time_per_customer (lag=5);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;-54.27854666779629;-0.2889259095136223
waiting_time_per_customer (lag=6);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;186.11652434550496;0.9907023929943124
waiting_time_per_customer (lag=7);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;-54.28597007165894;-0.28896542445726714
waiting_time_per_customer (lag=8);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;185.68619514745112;0.9884117411148703
waiting_time_per_customer (lag=9);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;-54.28910363945457;-0.2889821045082441
waiting_time_per_customer (lag=10);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;185.2665318109792;0.986177863853532
waiting_time_per_customer (lag=11);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;-54.297837347465986;-0.2890285942299765
waiting_time_per_customer (lag=12);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;184.85315728550935;0.9839774620728412
waiting_time_per_customer (lag=13);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;-54.30571629660997;-0.2890705340512722
waiting_time_per_customer (lag=14);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;184.444128990403;0.9818001953729107
waiting_time_per_customer (lag=15);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;-54.312986504035194;-0.28910923352687795
waiting_time_per_customer (lag=16);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;184.03733250462088;0.9796348086435849
waiting_time_per_customer (lag=17);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;-54.31163515147986;-0.28910204024721053
waiting_time_per_customer (lag=18);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;183.62763681899116;0.9774539894090749
waiting_time_per_customer (lag=19);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;-54.31360207003458;-0.2891125101983652
waiting_time_per_customer (lag=20);199162;8.345188801076473;187.86320257386666;13.706319804158468;1.6424217750939853;0.0;108.759;183.2351621532876;0.9753648380461345
