#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;199181;0.9470743119724957;0.050124559574319605;0.22388514817718394;0.23639660092869869;0.0;1.0
queue occupancy/time;99600;15.676849349263213;277.7011154151814;16.664366637084694;1.0629920761385574;0.0;111.0
